startTime,4757,4758,4759,4760,4761,4762,4763,4764,4765,4766,4767,4768,4769,4770,4771,4857,4858,4859,4860,4861,4862,4863,4864,4865,4866,4867,4868,4869,4870,4871,4957,4958,4959,4960,4961,4962,4963,4964,4965,4966,4967,4968,4969,4970,4971,5057,5058,5059,5060,5061,5062,5063,5064,5065,5066,5067,5068,5069,5070,5071,5157,5158,5159,5160,5161,5162,5163,5164,5165,5166,5167,5168,5169,5170,5171,5257,5258,5259,5260,5261,5262,5263,5264,5265,5266,5267,5268,5269,5270,5271,5357,5358,5359,5360,5361,5362,5363,5364,5365,5366,5367,5368,5369,5370,5371,5457,5458,5459,5460,5461,5462,5463,5464,5465,5466,5467,5468,5469,5470,5471,5557,5558,5559,5560,5561,5562,5563,5564,5565,5566,5567,5568,5569,5570,5571,5657,5658,5659,5660,5661,5662,5663,5664,5665,5666,5667,5668,5669,5670,5671,5757,5758,5759,5760,5761,5762,5763,5764,5765,5766,5767,5768,5769,5770,5771,5857,5858,5859,5860,5861,5862,5863,5864,5865,5866,5867,5868,5869,5870,5871,5957,5958,5959,5960,5961,5962,5963,5964,5965,5966,5967,5968,5969,5970,5971,6057,6058,6059,6060,6061,6062,6063,6064,6065,6066,6067,6068,6069,6070,6071,6157,6158,6159,6160,6161,6162,6163,6164,6165,6166,6167,6168,6169,6170,6171
31/10/2013 23:00,5839.87968,5342.450608,4753.735174,2576.474927,3046.764836,3001.731378,400.2926475,395.0288191,1095.51144,619.1480407,812.9392929,823.2023187,744.4622044,765.8658626,536.3644803,9340.605008,3746.46186,2414.861765,2236.832808,2494.861117,1314.86943,611.8272328,459.9031133,1381.268498,666.4096663,836.1180217,984.3145777,1286.150442,1323.07385,1703.665461,5440.811596,3396.118257,1970.017921,2429.425948,3695.797215,2014.989009,1162.645185,1399.090593,1432.088967,577.8873009,2705.821478,4247.314059,3609.793488,1861.061732,3685.972033,2253.696666,2055.17639,4081.768309,2817.005719,3481.575001,1638.222365,1853.374529,1615.513643,976.6653069,463.9554563,1525.143741,3565.376374,3338.322456,2546.836857,2087.739927,2375.047294,3369.590985,2857.082486,1551.376045,2266.581045,5190.475494,3259.360565,1337.307214,504.16555,483.7347967,512.3193341,2060.395612,2008.753016,2314.011086,1945.96664,2569.391354,4004.223592,6190.035527,1770.558963,1544.71344,3299.712749,3180.280963,1122.093491,457.2679267,836.6826548,2839.614653,2752.303927,2798.318988,2401.275187,2107.623823,1524.531686,2756.817337,2079.987801,1773.20029,2194.634208,1697.653232,1633.469351,504.6419031,419.7772047,803.6721856,3004.33147,2616.276658,1630.393058,2225.654714,1768.954587,1496.775785,5238.247289,3129.565184,3191.311552,2946.280702,1725.65544,904.75412,490.624426,487.5557249,1260.83883,3556.960318,2646.060345,1579.348302,1335.515289,1124.268051,1816.44127,2003.242548,3687.669446,3263.278193,2028.699313,1849.089058,1017.846478,611.871047,682.7156232,2704.554544,4642.930262,3194.44637,2195.380701,2333.810861,1608.725952,1621.299828,6095.594305,4170.697735,2342.99774,2294.462672,2449.683395,540.3721553,518.5617393,748.4098218,1130.131154,3090.329929,2388.700512,2836.137809,2982.912313,1853.578472,3418.863138,9548.420342,4561.876537,2672.883716,2474.164824,1966.827104,635.751174,977.9401836,3166.672813,2830.363393,2748.015809,2049.839123,2810.159917,2558.059046,1633.316586,6020.206669,5246.415576,5654.703182,3941.047481,3099.825086,2679.36539,1400.399305,1138.819818,1941.517754,2619.517069,2533.12019,2717.71074,2325.248525,2245.171335,1519.588472,4697.551112,4442.202166,6538.587375,2759.579754,1085.525157,1759.147036,2843.738758,3423.986638,3837.98232,2492.711913,3174.46085,2822.334254,2411.006155,2303.419238,1622.219759,1802.775839,3271.059892,4351.88099,1244.4126,924.5712056,1298.007417,2558.270456,3386.777028,2800.474318,2666.198607,3003.136526,3485.18759,3697.715039,2062.981856,1387.016214,1323.309493,1718.475602,1912.512645,1376.325195,967.888991,1075.897341,1331.070151,2046.11789,2129.056943,1430.10478,2046.026109,2210.827298,4390.897778,1822.437612,1641.053655
01/11/2013 00:00,5461.586604,5681.095167,3878.575935,1936.513303,2655.098815,2059.888746,307.5504655,276.7408068,734.4388562,443.9817147,643.8261999,689.6704912,627.7618319,632.2993199,458.9312182,7054.211235,2741.076692,1626.115781,2416.835668,2913.354531,1368.066642,544.9659068,358.3748858,1004.10514,612.1666948,718.3715627,814.177284,1106.200432,1093.127884,1114.319306,4023.89283,2282.175453,1572.728624,3340.845676,3913.843031,1835.956896,1092.754356,1049.786203,899.3534633,509.366391,1484.053627,2884.333828,3212.489149,1587.821254,2389.32211,1502.251438,1305.111598,2867.024313,4589.296474,3794.80738,1345.872874,1463.304423,1272.065329,665.7122465,375.9534754,865.2017634,2493.733382,2772.871966,2097.690898,1829.312002,2261.227145,3755.060972,2411.062687,935.6140934,1279.453649,2762.013669,2620.383865,1078.237838,389.4417377,358.7735538,406.4005162,1620.610264,1641.745007,1834.460499,1684.281254,2331.824746,4120.463882,8964.823806,1503.367298,1075.993459,2577.99895,2262.664565,910.4766763,309.6911266,562.9067665,2185.354145,1953.875971,1846.73998,1912.294127,1776.869005,1395.895527,1888.113566,1376.327691,1379.288296,1766.317954,1209.671368,853.5514286,350.3532225,321.0289006,666.7047371,2347.475284,2029.908858,1277.055272,1745.33871,1365.879971,1284.394448,4408.903638,2420.169336,2209.591837,2398.077777,1384.750179,618.2456326,352.5444667,366.339038,998.3033606,2821.342087,1971.235542,1199.064142,1045.703287,854.5080358,1427.005458,2234.27346,3555.81099,2443.157425,1352.01723,1478.747993,773.3648193,419.9640068,491.8052865,2009.102518,3420.922801,2424.0165,1752.077159,2078.889802,1344.768013,1238.259336,7159.596991,3631.382906,1768.162507,2103.54291,3020.755576,494.390702,418.4446217,531.9415063,860.6932836,2551.547991,1900.346173,2314.232068,2557.069233,1408.98958,2512.12401,13040.3491,3370.616788,1846.14867,2221.167294,2348.285691,484.1931234,838.1424358,2948.873718,1905.419296,2139.808747,1614.504086,2141.717623,1828.168097,1191.735706,4336.917986,4487.77387,5084.632862,3439.344143,2396.169695,1586.4474,1022.737058,823.1626554,1643.329984,1830.308324,1838.714521,2937.908828,2163.835792,1935.15687,1210.806185,3740.39365,5024.796494,7660.943261,3052.399578,1103.83014,1555.769879,2142.811804,2784.727077,4068.974035,2165.91653,2655.070538,2411.821648,1864.470348,2079.589392,1314.02921,1466.235495,2944.391574,5876.637869,1559.321544,949.6096898,1176.132494,1894.431688,2802.811582,3393.42294,2280.279299,2483.681145,2863.712958,3065.058014,1781.079599,1192.17056,1178.248938,1722.915874,2025.273199,1194.13709,923.902232,992.7893995,995.6593026,1619.591853,1823.825162,1120.18985,1570.48187,1751.421349,3157.449059,1857.087051,1371.520932
01/11/2013 01:00,3503.511292,4873.155116,2811.890773,1732.763321,2236.572218,1666.881871,301.4988943,209.0605241,513.1203975,447.8644778,628.6095843,640.9164182,579.0774107,609.0856616,437.0552398,4111.631365,1830.595986,1372.896755,2538.582082,1885.756668,936.3478009,476.3578144,266.8774216,686.8917905,456.4010253,541.0016476,743.8148576,972.6117615,935.4392972,798.8077697,2711.056373,1624.906045,1260.372921,3638.631593,3284.718721,1558.63627,818.2932081,813.7913568,688.5425467,310.1224468,1094.398956,2508.038173,2874.382072,1315.699337,1641.014304,1146.202122,1149.059802,2436.061668,5546.507803,2867.73168,1154.820003,1235.094339,1106.067068,566.6897869,292.5102828,680.2979259,2159.581584,2372.373571,1772.391295,1527.522209,2169.354428,4794.421289,2498.765405,725.3176957,954.2653704,2262.887768,2149.285855,930.4709256,375.9494312,358.3148854,354.3716804,1530.314826,1559.861833,1544.477355,1443.729277,2009.678341,4369.115522,10245.77187,1450.193216,1277.112076,1950.627606,1898.49723,732.7147638,326.2713612,594.308132,1692.755405,1757.926451,1726.635413,1681.610683,1498.906523,936.0755878,1627.219325,1322.931722,1170.183491,1835.960861,1330.7959,768.9329263,331.4859979,276.9292129,643.0338873,2234.887015,1975.410837,1196.697318,1512.513654,1210.814141,940.3387123,3224.275724,1238.786022,1343.007328,2478.132373,1376.046944,604.893027,358.7714836,328.8421184,908.7964896,2383.730879,1956.912097,1146.472748,836.648743,721.3814039,1038.523157,1084.373347,1702.405666,1514.170081,1292.692915,1090.319521,614.9782792,402.5290164,523.6367486,1755.186218,2797.624308,2342.368097,1725.048005,1449.947768,981.2521856,1025.477344,6602.86522,2294.368625,1365.014921,2186.523917,3609.156611,476.0626074,310.749908,482.4964422,737.5382158,2079.565388,1567.354268,2013.377124,1863.770595,1042.686651,1972.30592,12064.73663,2212.435223,1678.137287,2334.825806,2770.800447,383.2199479,638.5302121,2285.036654,1685.651886,1787.224058,1237.793456,1565.085881,1625.246294,1037.030776,3428.630662,3886.164396,3957.959817,2728.65058,1649.541849,1153.679531,855.1231608,711.3271072,1343.436603,1606.565949,1558.833886,2708.994184,1762.409148,1578.099126,1066.976603,3044.555419,5165.286958,6925.425435,2618.402904,805.3476145,1211.552032,1822.309833,2293.016531,2880.813685,1809.210574,2349.101498,2021.667461,1361.468139,1702.990227,1224.149744,1054.011275,2388.140877,5281.885316,1369.249743,702.0849163,925.4628856,1696.942844,2063.935952,2253.623357,1972.53713,2231.381347,2403.506456,2352.957031,1515.912891,1165.710774,699.1003301,1385.934804,1762.534268,990.0729866,680.5798055,854.0932954,969.2831862,1283.189636,1431.743123,988.9906762,1482.840301,1735.24202,3021.764316,1317.335468,1098.455269
01/11/2013 02:00,2211.274408,4262.049101,2070.254593,1354.606668,1687.594275,1404.631601,284.9008096,185.1523241,496.6819553,403.2930123,586.0082923,622.7451322,560.35388,565.268532,405.5115679,2700.520419,1402.847352,1279.268487,2318.130681,1884.541102,941.0128144,435.0349438,243.2739292,686.9506105,459.2120343,542.9868241,707.930435,863.4099355,854.6729827,771.5993186,1930.772681,1338.652603,1089.39368,3118.104653,3277.97263,1490.38432,767.5797592,753.6283872,683.4400607,321.3467038,1222.310407,2246.412917,2244.038749,1143.869219,1618.247873,932.0998749,970.3965387,2189.313398,4294.231423,2898.123541,1148.354483,1099.121656,1084.026188,564.0128689,289.71255,725.7736003,2064.398535,1849.86401,1575.698168,1465.562812,2009.139318,3187.248194,2233.446327,658.1877019,853.3032256,1309.676935,1473.951911,897.1191254,385.3943158,345.7559261,317.3173359,1315.088825,1306.344265,1426.028311,1175.438677,1890.248397,3364.227707,7588.500753,1243.238881,913.4331526,1294.000133,1350.826898,689.5581028,314.7921087,551.7976124,1501.01345,1512.660604,1532.033053,1444.257082,1196.713523,716.8274209,1614.556217,1404.155663,1208.905104,1552.262103,1069.698133,662.6419794,308.7878169,261.0351221,575.8768969,2000.260879,1835.75163,1081.562011,1193.043936,965.9640827,794.3350372,2672.514382,1114.545867,1241.045284,2043.625076,1097.220375,463.5507589,293.7306828,294.6279748,784.4322124,2248.463079,1707.984738,978.1168125,748.9054234,656.4413032,1011.303597,1017.89289,1389.326544,1333.312602,1218.331982,1032.961519,522.8681187,333.195367,395.4382263,1581.164223,2673.309472,2026.603682,1315.523935,1325.130154,933.0893083,940.8332025,5660.377741,1812.317382,1095.525822,1961.61347,3396.363436,457.2211286,264.9637906,416.7403563,673.2736039,1673.424034,1363.989625,1478.147804,1601.265928,926.87121,1588.104895,9727.538234,1751.843843,1330.216058,2003.898319,2563.943136,345.3206066,532.7448939,1915.720901,1380.53226,1371.01455,1036.527529,1273.842443,1287.404718,886.3416584,2735.397064,2976.10133,3098.111167,2060.954173,1303.794753,1081.837121,709.4583206,583.807523,1318.508952,1497.335248,1420.623343,1830.507007,1519.658338,1430.531687,932.169984,2166.425831,3909.145598,5491.308929,2128.783937,764.512839,1063.444193,1469.993719,1717.682541,2100.079609,1585.33889,2066.71173,1656.511642,1220.669129,1590.073073,1035.248758,1011.30411,2398.844208,4643.342186,1298.166159,606.4563614,777.6018675,1419.217658,1819.346982,1640.814474,1659.049117,1952.796081,1985.562174,1944.568893,1450.298823,998.314267,609.2775372,1344.04597,1621.667312,810.9319198,524.0502972,688.2011169,871.4977442,1195.395121,1358.958015,938.8848461,1287.447836,1470.98798,2654.35447,1363.932276,998.9162404
01/11/2013 03:00,1641.102588,3287.906723,1946.389096,1613.616479,1568.021232,1275.091074,271.4973912,187.8404026,508.6489684,402.1558287,547.7856278,593.2120566,521.1392542,530.6219636,409.0446616,2203.615531,1235.276035,1446.95017,1864.63608,1415.848242,781.1988678,500.6398878,267.74034,735.1596624,451.3283556,483.0583793,656.3836322,830.101475,819.5301341,781.8126001,1754.350321,1414.379997,1771.6433,2218.674389,2124.941642,1330.261127,904.5636357,914.5564469,681.4530473,290.4333018,1110.684594,2134.726881,2158.867928,1078.405968,1580.580244,894.2501499,969.476176,2488.129309,2480.185602,1985.834536,1088.077986,1097.25757,981.3180009,525.1064887,277.0670217,667.9410161,1994.278189,1705.340872,1463.083502,1308.266198,1278.062073,2090.944915,1945.113404,592.1862282,750.1629182,1383.740542,1419.75643,790.8273616,334.5957018,340.8797569,319.6014095,1244.95837,1236.616338,1374.840115,1127.099178,1542.690835,4269.324584,4202.53554,989.8008316,848.3678627,1337.990067,1331.85196,697.1839039,300.2235404,513.1048911,1335.92318,1359.395811,1404.488258,1356.989555,1123.358455,391.3690209,1601.953711,1295.953861,1049.224853,1386.19803,827.076013,639.6603449,318.9088058,266.0036137,538.1946072,1783.739667,1641.088117,1018.218908,1079.304326,861.0419155,537.9395437,1946.034103,1001.972098,1124.686186,1723.027692,959.5054558,484.2766739,313.5672976,298.8965876,765.4282924,2089.213558,1604.001982,966.0824608,739.5306049,593.1195612,870.5226398,874.2653105,1238.371162,1217.480302,1259.757427,1046.848007,524.7666666,342.3605766,405.1837673,1619.550775,2701.609343,1827.726681,1196.111539,1172.12764,829.8765178,806.4251159,4085.425244,1700.230433,1186.840561,1478.843669,1956.8724,341.9312444,252.1494784,425.316585,661.4678225,1548.948208,1249.839097,1289.876014,1441.489694,1151.430314,1391.24558,6472.341502,1682.081798,1368.410981,1618.904345,1501.166254,330.930959,547.3249253,2213.855979,1449.623543,1264.592779,1035.302844,1350.054654,1305.638862,880.889316,2320.45167,2275.470874,2547.396272,1725.166725,1340.519235,973.4830016,643.1752598,528.5153117,1325.738453,1468.009094,1382.164506,1567.150141,1343.189557,1266.143401,846.252494,1710.983614,2556.679118,3943.670644,1799.095748,882.6764209,957.2409284,1543.428566,2045.955301,2822.189242,1623.220084,1961.877877,1630.759869,1360.284983,1499.798643,989.1849884,928.5068052,1914.961501,3043.115092,1027.240988,703.3842317,800.3149899,1446.269155,2067.09286,1793.879185,1643.368429,1839.636454,1753.844919,1776.741933,1632.346356,1151.778089,508.2177588,1034.921856,1240.951769,806.5559951,560.8844143,642.9520683,693.9024681,1194.226032,1379.336421,1009.189037,1219.434553,1337.215803,2646.199062,1236.622344,1008.997544
01/11/2013 04:00,1508.027515,1742.589232,1636.584622,1390.209984,1580.705832,1255.512823,254.3528698,177.1284661,490.601289,390.6977898,546.5361905,581.7631645,522.0463582,545.193859,426.672454,1891.133538,1130.070175,1200.334494,1237.275697,1237.369999,735.5285449,464.2252393,257.9892889,708.7474061,449.1742364,495.1595158,642.7427105,768.7779871,812.1528866,813.8239616,1702.565247,1769.577172,2722.098688,1342.516255,1476.077363,1112.43597,846.0850635,894.5543683,711.7808637,316.6932956,1147.310936,1852.403955,1701.560241,1030.048264,1660.091631,883.674285,1203.410346,2458.390072,1428.615337,1791.529177,1034.739536,1105.593089,1069.371574,573.280806,293.3065375,680.7597271,1967.537647,1560.597606,1530.827265,1336.664984,1037.953974,1167.91318,1389.722865,503.0951728,837.875256,1371.324501,1377.2725,760.3952382,340.572577,347.1925871,325.2784306,1336.047292,1355.874255,1506.078448,1123.960981,1159.133019,2937.388921,1941.242188,785.8984792,795.4158661,1193.186319,1252.644929,630.1856962,294.0138474,506.7222247,1257.365938,1359.527811,1411.535648,1412.982061,1082.994352,312.8520835,1304.569403,1153.40407,921.9369739,1103.617298,687.0577309,614.0836207,319.6859791,263.2442463,538.7615398,1759.139555,1499.547786,981.5420648,1228.356014,948.5032774,530.3748863,2197.001863,945.1254074,1100.912812,1534.016977,907.5093882,493.8972824,307.8851657,294.908957,751.9591851,2204.587163,1442.794415,915.5268654,760.683915,603.3970698,893.4646529,878.1833342,1265.957425,1200.243741,1136.780009,991.9510648,523.9093723,346.5118231,394.3770236,1507.12775,2546.379854,1646.599654,1109.504585,1174.651158,813.2490801,815.8658874,2254.760876,1685.253656,1142.288347,1317.156387,1431.824138,301.4737013,235.5006948,421.6163816,647.2838351,1521.097551,1159.884687,1159.781538,1411.18939,881.0815201,1328.793282,3139.838979,1450.093905,1472.88707,1596.632358,1125.189436,321.9343755,471.6185121,2011.045731,1354.678606,1263.295721,944.289314,1199.468555,1364.107939,899.5661539,2228.348068,1690.623643,1812.413519,1423.387945,1350.420173,1333.381976,711.7574558,437.8936152,1299.632295,1433.442628,1353.18525,1385.385719,1314.393109,1256.283168,852.0942016,1675.133318,1635.304277,2564.691518,1236.280085,628.5619235,1453.557728,1879.829371,1759.716509,1918.066914,1514.776335,1847.714806,1726.010343,1660.505492,1414.401054,896.4718151,749.1165489,1893.882655,1747.318026,718.9046296,521.9624867,823.8901146,1562.38081,1966.263077,1527.550868,1597.989551,1701.606883,1651.13118,1628.750988,1509.41263,1280.254528,493.4127915,1072.402235,967.7803937,748.0297941,492.9455423,603.4931319,709.516969,1225.424449,1438.844743,1009.94983,1174.696025,1290.267705,2179.389792,1071.703005,1032.37904
01/11/2013 05:00,1342.426084,1594.65987,1710.663538,1525.899869,1681.994928,1642.515183,296.9528154,187.033829,463.0308579,399.7098693,570.2804057,591.1154126,536.1707808,587.0193861,452.5099098,2059.147574,1332.934661,1332.288373,1205.198389,1260.480023,800.5736871,419.0865701,233.5410176,643.2671924,448.8017041,490.4452572,609.3933026,756.3912957,824.7355052,800.6058706,1742.203515,1652.34389,1839.162127,1241.333172,1372.509336,1239.779836,788.3203645,727.9983284,696.6966768,336.9006031,1136.370941,1684.520471,1475.806377,1001.543891,1631.828328,923.1363061,1071.008118,2191.083796,1113.508654,1640.957356,1495.923541,1054.420519,902.6521502,526.6707734,285.9732442,695.0450331,2090.341252,1489.759806,1562.157414,1379.29121,984.4987832,1079.846881,1227.056058,478.697152,1128.956831,1216.009859,1350.518673,718.9770445,315.3600363,325.9382377,339.3034329,1731.539903,1691.996411,1577.10531,1196.895081,1206.085514,1771.64616,1800.974726,750.3527431,853.8320247,1225.036006,1274.697926,638.2264031,297.2226972,531.5500192,1486.008174,1701.166902,1618.72535,1340.385457,1076.901625,277.4137619,1325.336455,1136.870104,1066.022685,1210.36327,727.971941,660.419015,346.0855184,267.187901,580.4220926,1933.223448,1584.962628,1021.911575,1057.721369,851.3080275,969.6879995,2235.686284,979.3715905,1117.951332,1553.132578,906.6250356,501.9835719,322.6380361,300.9315651,758.8321549,2307.815991,1460.675973,894.9739295,754.6410435,614.96182,838.8012746,855.7070516,1351.06309,1208.884985,1218.117409,1097.136579,564.7538144,310.6882299,365.9300929,1343.451417,2253.187154,1627.305002,1133.795831,1220.616338,839.3561593,731.442118,1644.99739,1641.87638,1141.169534,1267.519152,1186.188296,276.6813359,246.0025657,389.5978937,645.871209,1445.329898,1209.991705,1259.464661,1510.581795,888.9294662,1307.133655,2319.381029,1429.705089,1487.990523,1505.717315,959.4744123,326.3603962,467.4733818,1828.72389,1420.742171,1305.062744,1048.109721,1291.979434,1403.255686,934.4689449,2170.867999,1583.953235,1513.109969,1189.043341,1219.686617,1138.26809,708.5819413,421.2012163,1332.79221,1600.777697,1402.424744,1421.448303,1553.505695,1547.338273,949.8540302,1717.876505,1353.623686,1765.56017,972.5111001,638.3209332,1529.560027,1663.097137,1508.014183,2059.176669,1577.059871,2031.375331,1592.258724,1299.113042,1652.513215,1002.549348,719.9584296,2260.297577,1327.992519,651.1224714,536.7018708,811.945598,1379.362841,2624.777614,2608.164651,1852.938273,1911.166195,1837.811018,1694.515453,1403.974633,1097.870697,636.8784306,1196.411903,925.5975548,736.5659019,525.1930666,613.0270566,684.5805984,1732.689187,2292.630851,1791.970525,1311.291539,1526.186838,2725.172368,1122.754765,1006.649302
01/11/2013 06:00,1324.541736,1511.883585,1775.488089,1537.33796,2014.332086,2017.712923,435.62612,227.2653044,512.6096558,467.1154514,628.4022554,674.3366521,616.0749141,601.9649847,438.4130599,1928.681696,1006.507516,1251.664924,1147.320202,1561.061658,1062.916235,556.6603542,267.8841211,703.613735,507.0013092,576.9326288,728.0252167,882.1307622,945.5968865,843.5780756,1807.328801,1706.82439,2074.982598,1170.939124,1860.430515,1529.018422,835.6237384,701.6784779,727.5762258,350.1391172,1303.769631,1842.260578,1543.861239,1108.94768,1759.83457,1072.86654,1400.619349,2569.307321,1294.534871,2420.423621,1367.682016,1222.540497,991.5700906,571.9192472,308.9367928,802.2423911,2406.186561,1602.165756,1605.847878,1397.067857,1091.095023,1205.703489,1438.251289,701.9774269,1251.553519,1384.026017,1501.889448,886.9483887,377.5474679,380.0077785,391.2509151,1640.564983,1468.484215,1651.791459,1374.49366,1252.559254,2091.984116,1847.86646,850.3219715,1187.401167,1770.648363,1403.594887,737.7993552,344.31015,616.8152675,1777.807275,1610.805781,1467.136029,1448.598881,1295.046329,327.3088484,1547.061998,1387.831158,1221.988055,1289.074097,829.1358035,729.5065888,377.317182,273.8978362,655.7345108,2192.650986,1767.883075,1163.919655,1356.183168,1037.579828,640.9678788,2143.748966,1123.491418,1282.539814,1634.892107,924.3003683,494.5322974,305.9828879,299.3831609,861.716779,2640.758475,1774.820024,1049.054685,964.5041579,718.6618819,1006.614715,962.4631283,1417.807678,1404.281212,1346.543799,1113.713985,582.2306977,373.4415471,437.0725449,1379.952171,2435.007995,2055.562103,1317.084722,1563.873576,1016.788473,937.1345632,1860.040185,1936.45749,1327.641486,1456.696658,1360.955798,341.1007275,289.9060095,445.5505754,639.177166,1687.774486,1496.185112,1516.140445,1904.357379,1075.804803,1483.176825,2514.019153,1582.020832,1808.323131,1802.855579,1034.609797,338.3388694,554.6417244,2128.298791,1507.614931,1474.195495,1243.50075,1678.276337,1622.845541,1045.844876,2398.378225,1748.701493,1663.327629,1391.891932,1400.366926,1491.895205,691.5839729,537.0543875,1427.290794,1642.724455,1469.561083,1631.731225,1463.745562,1446.447315,1011.854394,1542.146341,1438.581651,1895.741839,1046.490885,708.5923407,1243.757993,1836.182453,2163.768317,2661.571279,2051.264554,2268.413314,1653.147729,1359.486576,1550.7922,1046.391095,818.3194587,2711.236334,1453.713818,735.3187368,596.6246621,872.8741119,1725.13343,4228.754183,2746.155472,2750.631904,2015.655164,1851.521418,1876.49618,1485.402324,987.022212,665.9819841,1647.181044,1014.200161,901.686795,590.4516644,707.0513021,849.1823898,2577.880611,3483.605362,3334.469503,1447.57446,1402.544155,3177.053073,1238.439106,959.4331787
01/11/2013 07:00,1852.565404,1872.526231,2109.728827,2010.05201,2606.121671,3011.334162,541.559556,270.9295173,723.1288862,592.729621,763.8528043,776.5162138,717.4731178,776.4397448,569.587365,2597.381886,1404.724558,1688.448227,1738.40258,2014.353172,1285.743761,634.3719838,304.2583907,970.0436443,579.5507931,690.3892718,863.6637745,1038.170272,1128.696685,992.1104125,2338.306611,1931.062089,1698.45576,1504.369137,1979.792554,1607.300946,838.720017,874.6186304,1001.802432,431.6262808,1511.493286,2154.004884,1831.07887,1331.684098,2048.197329,1095.055304,1610.055153,2961.735001,1358.231691,3078.90717,1497.577223,1271.548028,1143.693298,740.8922807,388.8092543,945.5352583,2577.121413,1988.383019,1968.746566,1650.397781,1110.878444,1312.679924,1545.218648,888.2041316,1561.613611,1609.351134,1975.195154,1226.992941,469.3823199,486.618323,588.8963418,2018.96551,2207.299793,2433.509808,1725.608466,1532.952725,2309.181045,2304.584254,1157.768407,1656.712806,1908.860023,1815.254913,1158.359606,452.9402388,785.4863914,2412.430762,2183.051546,2214.573924,2774.664777,1692.826109,552.8511701,2356.85469,1804.24168,1764.581135,1939.833179,1103.252005,827.7120361,414.8783332,355.5632385,812.4852333,2769.6847,2479.407754,1396.952777,1557.094128,1285.468342,814.8636018,2650.570608,1457.743163,1581.54595,2203.059754,1270.614041,640.933711,382.3297062,397.2770386,1154.13952,3087.220575,2036.714624,1344.48061,1047.398038,856.3123913,1239.279479,1179.465133,1835.407072,1649.900841,1512.06788,1438.924657,758.3520136,441.2251478,547.1139962,2030.022698,3324.063082,2458.864178,1767.561974,1988.416313,1218.454686,1160.766367,2762.725372,2919.277168,2037.665986,1895.710776,1640.777464,430.4232809,414.7576164,575.6072164,986.8827793,2225.503233,1885.691321,1989.205561,2391.333641,1475.592652,1890.766293,3339.397464,2099.551645,2304.822369,2119.507726,1242.476675,432.3429601,757.145726,2703.528448,2003.828397,1942.016164,1545.622322,2118.386311,2179.425754,1419.175813,3188.502544,2256.445477,1971.660671,1703.398789,1802.80389,1696.593361,872.5531883,698.788413,1792.882323,2127.351214,1973.860053,2010.176359,2146.776331,2139.020011,1475.335697,2286.744011,1826.445697,2000.526282,1171.501336,923.6893369,1489.891553,2206.08163,2426.411908,2736.526076,2233.808473,3075.922941,2465.031583,1985.369601,2220.332535,1686.984327,1217.512573,3344.825421,1467.320775,828.0550034,703.8543519,1038.451459,2071.189424,5934.98676,3481.20479,2782.947159,2847.856793,2537.740317,2301.667506,1922.569678,1483.252372,841.6521409,1993.052312,1342.938565,1112.05169,741.5241535,846.1593891,1076.168745,3858.682619,4970.618178,3155.651293,1759.758627,1912.584649,3500.044831,1670.125473,1432.328567
