startTime,4757,4758,4759,4760,4761,4762,4763,4857,4858,4859,4860,4861,4862,4863,4957,4958,4959,4960,4961,4962,4963,5057,5058,5059,5060,5061,5062,5063,5157,5158,5159,5160,5161,5162,5163,5257,5258,5259,5260,5261,5262,5263,5357,5358,5359,5360,5361,5362,5363
2013-11-01 00:00:00,5050.816978868209,4649.927128359775,4256.36652836501,2424.6192046694523,2873.0247075796406,2764.3889034011804,338.2599281244718,8160.510937673258,3391.9038204167714,2193.0071733380555,1989.2668834975013,2279.858536851942,1191.2784080128044,550.702795685307,4967.970850888016,3100.6842826515417,1747.4294008157704,2187.9696885107714,3411.689289596169,1851.1783203242678,1056.13038283516,2042.3110755174216,1892.7443746349152,3549.3514359416586,2583.326504409605,3246.4428253699107,1525.5002877160182,1724.9942409719195,2199.3584162651573,3089.7935034076527,2553.9609307504493,1428.125612070617,2125.890954730817,4948.078267552948,2990.060624739307,2363.636368160788,3690.262161381268,5782.382872559364,1625.6114967358453,1441.5507665602584,3076.3231872335227,2957.2973595454296,1368.195393297645,2528.884681080448,1927.7859127647603,1683.853891468498,2013.7593103131271,1602.5208891326831,1583.9960764330822
2013-11-01 01:00:00,4950.25514203304,4967.377652997155,3579.9243710393375,1833.1515219317807,2546.4541389434467,1950.3644318541633,279.1028673415319,6287.2150527631,2512.832127996417,1513.2163256578879,2206.6100186657604,2782.090847828853,1301.2168746229177,512.8913129945211,3731.462082700715,2091.388832505956,1440.8982025690323,3107.292737790775,3722.6077522329983,1736.3917812602604,1014.8211539754161,1347.6191634754834,1206.5740481118162,2511.2108246095486,4393.242238837485,3556.4139644977017,1269.304904964902,1393.9582506850209,2121.020676404496,3433.686941816062,2194.8876837483604,884.3947013791786,1203.8339263099376,2626.734455589725,2439.538727244131,2189.6808949737074,3852.319410225768,8661.902654040778,1443.1976722372417,1032.9781206719497,2412.774906859964,2124.8580611460275,1344.0143671923906,1778.4772336127626,1273.5270372745679,1307.6672547974183,1643.5669909255553,1153.5308638902582,820.7209508169641
2013-11-01 02:00:00,3244.668667680798,4382.809833678322,2614.420338847124,1661.9787715704688,2129.3437507484705,1541.3132617962806,270.79242972644187,3867.816995059093,1705.0311715322848,1283.335900630678,2312.1748492421443,1759.5781251615117,867.2402041492431,433.90623091041306,2598.1562352983274,1573.0179431453296,1180.8381390228412,3427.548150265653,3086.8757708960225,1475.5838383833525,728.9050324498261,1063.4868934926783,1085.166236817517,2180.7981901552876,5271.0795196757035,2687.366207317992,1100.1755579287526,1169.578682844515,2043.5673668923669,4574.305873834362,2254.8579469705446,687.714199890375,917.2167283215089,2101.124214255364,1984.1315762733097,1920.1232330544694,4216.642276418846,9754.545015879485,1388.0251714687163,1246.0688842163167,1802.5269890621614,1770.8092102076125,910.3220187110823,1571.2705071417997,1285.4169066464146,1143.458793767136,1708.948600417442,1273.9907898170156,740.519913578133
2013-11-01 03:00:00,2050.918639248531,3899.807870099109,1933.317687231902,1304.3020103143565,1630.7839158400639,1367.436070199287,264.4269877524447,2568.86398390947,1311.802077771256,1213.4535974248224,2180.0451414156846,1793.112225430451,886.7470608341498,407.1995336477121,1867.1989745908213,1291.9587361003128,1027.6498794003408,2918.8840828337734,3077.3892675488005,1405.772654096272,689.1571004560349,876.5828507270951,922.5148026094928,1857.6536254484831,4038.8489883948237,2732.461641277785,1086.5436152040095,1044.4805371426464,1938.38342130751,3032.1997464957503,2069.1132008925756,613.0557264861101,814.3605295206638,1180.4343259102413,1320.1311480088482,1815.0989241429147,3243.2381340511843,7136.000362282642,1180.1609962772918,881.8723641405198,1121.4013257503836,1240.6956275032628,694.995705142,1544.3523159602896,1351.8693796717355,1174.7639247444147,1480.3188059774563,1018.2219705480175,648.1783939250869
2013-11-01 04:00:00,1574.066073867196,3088.882170385705,1857.1353702063527,1549.4253597038287,1476.7060925856683,1226.2270590701205,247.69442702782126,2148.8142246120487,1173.977710477173,1391.1432309490085,1750.569139212924,1292.342815282368,709.0730149258833,473.64045423364365,1703.1421569624938,1363.697703512757,1693.6090886808354,2097.7549542630995,2012.0507648152322,1272.8031413702681,819.5105028272393,846.3370397828149,928.8735906497085,2211.3570513060376,2241.5050288693565,1881.5484000206877,1042.1546261043372,1030.2080064827219,1238.2065612586937,1997.0286852562188,1846.9466431855749,560.2669593389895,721.3384481312685,1245.9736196104118,1262.0509592257808,1492.4208467082528,4190.426265460342,4056.153980963691,958.3963107360653,812.6698921333928,1180.4858422180164,1210.7187381693147,377.4284392895831,1540.8832475280003,1262.7088009037857,1023.8825321265151,1342.6495755043375,811.5876674087762,623.7865126711947
2013-11-01 05:00:00,1459.76725721638,1670.0982402199697,1586.758600512905,1344.7831383106693,1533.1240296548474,1210.4073993902025,238.127490666766,1843.5952103691864,1068.9633158883564,1148.860332017413,1156.733014423704,1199.3004813708608,708.3333697640974,427.1818279215272,1649.1066190518156,1708.4089073728564,2646.4591056567124,1268.0842429184643,1410.9792848811599,1062.3639684498046,753.9920881027252,850.5080788054012,1175.5175870736873,2265.425893907997,1368.1680691350343,1700.064793513593,965.30494005592,1045.119604007686,1019.9550958017189,1144.526173152197,1347.9490117259725,475.839668092966,792.9383234969489,1224.5681577548542,1237.2251825831593,1132.2555886127225,2907.8152966939424,1894.2399152831797,755.4498067902622,762.5990727769652,1057.052427430332,1150.3422574362041,297.1107476731738,1272.5517688939317,1118.4235989536294,887.299552579849,1082.6008013576165,680.7206505095969,600.5391037736781
2013-11-01 06:00:00,1270.039325576696,1545.826817106124,1644.8774772719769,1429.2982007624444,1591.651070656654,1578.2596234433447,265.707406176946,1991.2753922142158,1277.5341127954641,1267.8760027045166,1131.1212427029027,1175.011175072867,740.7866946332853,386.84960939641,1691.911262771287,1601.313220500183,1739.089589074618,1164.148082166994,1302.1749180929223,1184.7438145347965,711.0834865697533,891.0933849695604,1029.286156665754,1960.1913196969738,1065.7290732257434,1559.3542581950749,1437.9878174129335,989.4710124911446,959.1366286973623,1052.8322707480309,1179.5717454230385,451.9677543084929,1044.3383430137433,1071.2469240465641,1194.3715088921874,1119.5082824313768,1684.13854568746,1784.6699697998995,733.2899442837493,805.9989328300876,1096.2115947643188,1159.0643011471454,268.1443261969862,1251.176026489163,1091.2740695994062,1025.6601991368034,1180.343058444418,713.3052015944799,633.2322178688963
2013-11-01 07:00:00,1243.621574741563,1434.4157414685305,1707.126289384974,1416.6216163103375,1826.6948725100274,1852.208203578374,355.0816406275724,1850.2283370887753,956.8353481902374,1195.516128958461,1019.9294847344512,1387.9985556849804,932.993248368712,479.69729545280245,1726.3842534207804,1630.6222236739738,1922.599357393736,1049.7704473898816,1765.1633552511105,1444.5190079364672,733.0199918189485,1023.1247574587735,1309.4989271235459,2294.151654771384,1210.6994870513413,2233.2864329613703,1277.0940774696662,1141.6494547869806,1058.8439827947423,1164.331539536746,1330.6510671873702,627.3921466610781,1192.3426223062581,1215.364943982565,1326.6922861161752,1192.858015978031,1917.030067995335,1818.1844776484343,814.0087510200065,1018.4623621626656,1591.2618522034898,1257.947570283319,311.3851415724887,1450.4660262421244,1307.5114034736653,1135.2151867466182,1224.6456465659878,797.451857759879,681.3277156372537
2013-11-01 08:00:00,1639.680906995445,1689.1109869294123,1893.6115947775322,1751.6887190575187,2218.4002378749433,2592.452540645194,370.07605704138825,2310.6195537011563,1255.174959246564,1495.605314753159,1462.812435074918,1605.0490658994593,994.1076181104312,472.46880156752667,2122.3537769592335,1764.4085722019665,1468.274057669041,1261.5296593012754,1667.7566762426138,1373.6831724280996,682.7991714951796,958.3720098819485,1416.6666295008981,2543.704374273343,1176.1093955577714,2477.3337421885317,1258.9880931990604,1084.7602962677606,1004.6273257067119,1165.4429819084264,1353.398707318139,772.0432896604954,1353.479435433703,1310.2253535464968,1652.7826591493933,1364.5708502406335,2060.9331402805856,2194.248029071107,1079.2462429248105,1454.5111272897,1617.5301885907083,1544.652352783567,488.5450488189546,2177.4433895384113,1647.169872284164,1607.5554290837338,1768.3659778595866,980.8017799481663,715.6070192864719
2013-11-01 09:00:00,2107.3424862138218,2148.6350475420845,2557.8796764526805,2082.0848051908733,2438.7574873429635,2400.562664807582,420.6271080984254,2821.8554496501415,1597.2598380249153,1717.250742312469,1540.4732339146337,1851.6152129108395,1180.0254984766964,693.6972103744107,2354.9757968260647,1918.5998945317217,1722.6783721750214,1386.1894556101038,2116.2657273590958,1747.5886642717314,999.7107496819184,1115.340601701561,1582.5642790805305,3342.418886013659,1534.1976940903778,3562.5808544543934,1697.3643821671924,1358.2673295731495,1194.6856347791277,1417.1470290187453,1806.9293195475886,1136.6929864160763,2290.586405108755,2138.3883760319027,2040.8235032906266,1790.9340877726972,2988.203502228023,2597.2575001577375,1313.7238557182843,1667.2611891563292,2549.0182434421968,2391.3258634370577,717.8461821417527,2110.799235670622,1627.008252317151,1503.4005486114186,2094.2950736133826,1499.1346254335247,1466.9100287186075
2013-11-01 10:00:00,1938.1008456475624,2156.585541399419,2183.169580281678,2305.566703641635,2620.9291627923185,2947.1301095282956,545.6504338380183,3194.708226605632,1970.2343778921131,1604.7574976295725,1933.5481563828478,2321.682077159021,1537.0973763526642,1176.6630078903258,2724.677973816585,2717.7880309660986,3779.450762734277,1779.4436321439666,2639.823067688037,2139.3009254695276,1263.9071775841278,1167.2814976591671,1869.912987993272,4855.438708545879,2205.008967632628,4177.805274370346,1890.4207537139305,1724.24451644538,1539.632781953077,1878.2591073492279,2284.7561705784547,1975.8221730212765,5260.294789600811,3338.6276719527614,2584.2771196764347,2324.798127216098,3112.959878382664,2708.374482361193,1700.1211837357494,2329.6963410009685,3646.414425600138,2655.3055570654597,1284.6015328162468,2649.819414153066,1860.5703744199814,1833.2245793624486,3211.895441467661,1924.841702148408,1483.7280575063148
2013-11-01 11:00:00,2351.0565857623637,2426.446036102482,2412.593401979554,2524.736647294435,3272.348857555184,3142.7350860496863,578.3421134358073,3609.2464284505977,2370.16369188665,1619.9867417805099,2321.902119569942,3103.0504971362934,1868.678772050705,1031.3268539902356,2769.532474051842,2968.4042021288137,4807.6738396131805,2825.6082586463517,2927.4428569672195,2236.302197896673,1324.6660728296806,1267.2536677299627,1838.5984906695428,9088.815353069303,3833.9241053058818,5142.231826824617,2319.2859871410983,1945.9777262024334,1645.406775555709,1776.6903217544004,3431.495123041471,3381.8537276053066,10559.982238758455,5359.278851797719,2762.368229062996,2443.673010209773,3334.3004725219002,3240.903404666516,1970.177941944275,3777.2658530329927,4918.361833942463,3291.1557648189005,1339.052060073623,3068.5562659790057,2114.770836612629,2018.5501913123724,3517.5157210327243,2277.7631757079043,2057.4057608021776
2013-11-01 12:00:00,2758.633881612554,2176.90728430944,2133.45400713575,2238.9233176641715,3098.2802807585094,3123.159937619398,492.1282047456898,3961.2758502039565,2020.428954407171,1681.4797354413752,2325.203883867266,3047.5589086439604,1836.6670891145395,1231.8015717205376,2947.664759086441,3087.2418817648313,4871.317172555524,3069.9295238524746,4068.9088306926337,3147.629213477638,1664.9539071196527,1266.544040412051,2044.0734177187496,9966.145709009603,4300.956452790017,7026.008230816031,2272.274956301068,1813.7459906239887,1978.9288568404527,2002.021298055499,4565.071185600133,4689.336834299906,16070.556918819286,6024.820090563432,3167.2307698132927,3164.1488427937325,4246.075721361721,3000.657843812913,2406.5931285428355,3504.8326264955913,6711.826415717883,3766.376972047625,1899.260702887526,3378.798568237259,2134.9236748735584,2535.854867941327,4658.411391698314,2631.4517049404108,2161.021606646216
2013-11-01 13:00:00,3182.2593431010973,2256.018867235707,3031.482308918609,3505.4605234150063,2713.869045451293,2942.825472297321,938.9178170439262,4321.510892288185,2165.594101790702,2013.7250529250114,3118.810817588908,2295.9608388548218,1821.2123420849616,1241.7607873300133,3163.9805816768576,3595.600118888608,5972.637843426411,3431.7002827498854,3102.1083861082184,2165.2013028982196,1287.5162284442356,1301.5824858848084,2417.6393629597737,12586.267279716454,5099.085054841057,7631.956675427807,2216.1025548131793,1821.9741755530108,2314.1434064320665,2354.520477020498,4746.949952895449,5132.287205050572,19356.126386191496,6366.881731839962,3291.585634247101,3171.919950264854,4825.522301922413,3239.641895819901,2491.7935187468383,4543.956137159897,9604.163204996676,4321.361886482983,2165.6573219615993,3677.1560013203484,2405.074498808873,2493.76813730802,4850.198759314373,3407.672330030579,2459.965006812561
2013-11-01 14:00:00,2949.4091319264194,2076.489779865141,2344.2937844337357,2291.3060230902847,2797.385152930553,2849.1111551674326,463.2523005193584,5207.036176892715,2109.1309787188743,1815.158547550058,3024.0067334319156,2649.8079893909407,1474.9772989476637,958.2802791875581,3576.2463733010345,3618.3372753739686,4886.801719098603,3575.675161051626,3493.4250856336957,2215.8599673601475,1385.4800044398853,1178.9856358785778,2900.6430545043295,13656.868287694077,4803.113406850217,8221.80105853949,2301.978948078481,2048.819183662416,2219.6564274588172,2978.6311814161886,5532.174057334867,5668.684473435117,21181.01257826446,7864.0186672297505,3491.3838767775696,3450.732043654685,5715.262232937306,3013.20794262482,2846.68140872013,5042.006333465588,8725.800963594607,3912.8723595152933,2096.575393522086,3541.209854785342,2394.0576006994065,2861.250053170119,4689.568092119027,2705.4123502618286,2267.5214660693177
2013-11-01 15:00:00,3117.37279063273,2297.6322594020985,2300.9968709007926,2507.5346892450984,2942.975724754774,2808.510269170245,444.1707253083187,4649.561100679145,2463.146874034938,1891.9641641275434,2678.5944145459735,2508.622759584799,1458.827294719525,1398.3636879101418,3697.3826011591336,4152.41199890374,4963.9128470066335,3668.7318539667945,4025.6826626623815,2034.5727977971599,2108.1914442605403,1177.0358741348446,2769.531238533299,12776.912136260844,5853.025935655697,8926.302944664289,2701.1076116626905,2251.3812374690665,1814.8027331429528,2842.689169399157,6301.814544376779,7111.618690772672,24232.731012201544,8428.416356275682,4144.06232312002,3322.5069873656103,5545.209391290446,3278.1262338552397,2758.306870095478,5549.38800461566,9070.31357536479,4730.520855928592,2525.171329882155,3752.596901428246,2837.8339339164695,3194.098056727261,5385.318069850446,3298.6055043143315,2813.948838966982
